"","Group","Family","taxon.rank","taxon.id","taxon.name","establishment","endemic","OregonFlora"
"3830","Dicotyledons","Boraginaceae","species",166950,"Plagiobothrys lamprocarpus","unknown","","native"
"3831","Dicotyledons","Polygalaceae","species",167210,"Polygala vulgaris","unknown","","exotic, naturalized"
"3832","Dicotyledons","Fabaceae","species",169961,"Trifolium douglasii","unknown","","native"
"3833","","","species",497838,"Festuca nigrescens","unknown","",""
"3834","Dicotyledons","Asteraceae","species",500389,"Erigeron stanselliae","unknown","","native"
"3835","","","species",508221,"Callianthe megapotamica","unknown","",""
"3836","","","species",595117,"Taraxacum brachyglossum","unknown","",""
"3837","Dicotyledons","Primulaceae","species",716947,"Lysimachia europaea","unknown","","native"
"3838","","","hybrid",1019998,"× Comagaria rosea","unknown","",""
"3839","","","hybrid",1349992,"Spiraea × hitchcockii","unknown","",""
"3840","","","hybrid",1350230,"Rosa × harisonii","unknown","",""
"3841","Monocotyledons","Cyperaceae","complex",1419558,"Eleocharis palustris","unknown","","native"
"3842","","","species",1452907,"Alchemilla occidentalis","unknown","",""
"3843","Dicotyledons","Rosaceae","species",50298,"Fragaria vesca","unknown","","native"
"3844","Monocotyledons","Poaceae","species",52793,"Holcus lanatus","unknown","","exotic, naturalized"
"3845","Dicotyledons","Brassicaceae","species",54516,"Brassica oleracea","unknown","","exotic, not naturalized"
"3846","Monocotyledons","Poaceae","species",57157,"Briza maxima","unknown","","exotic, naturalized"
"3847","Dicotyledons","Rosaceae","species",57460,"Geum triflorum","unknown","","native"
"3848","Dicotyledons","Ericaceae","species",60530,"Cassiope mertensiana","unknown","","native"
"3849","Monocotyledons","Poaceae","species",64161,"Triticum aestivum","unknown","","exotic, naturalized"
"3850","Dicotyledons","Plantaginaceae","species",68543,"Plantago maritima","unknown","","native"
"3851","Dicotyledons","Plantaginaceae","species",68587,"Penstemon deustus","unknown","","native"
"3852","Dicotyledons","Boraginaceae","species",70265,"Myosotis discolor","unknown","","exotic, naturalized"
"3853","","","species",75392,"Amaranthus caudatus","unknown","",""
"3854","Monocotyledons","Poaceae","species",75472,"Anthoxanthum aristatum","unknown","","exotic, naturalized"
"3855","Dicotyledons","Polygonaceae","species",76976,"Eriogonum compositum","unknown","","native"
"3856","Monocotyledons","Poaceae","species",77288,"Glyceria declinata","unknown","","exotic, naturalized"
"3857","Monocotyledons","Juncaceae","species",77590,"Juncus planifolius","unknown","","exotic, naturalized"
"3858","Dicotyledons","Polygonaceae","species",78454,"Persicaria orientalis","unknown","","exotic, not naturalized"
"3859","Dicotyledons","Anacardiaceae","species",133366,"Cotinus coggygria","unknown","","exotic, not naturalized"
"3860","Dicotyledons","Viscaceae","species",158553,"Arceuthobium abietinum","unknown","","native"
"3861","Dicotyledons","Fabaceae","species",158861,"Astragalus collinus","unknown","","native"
"3862","Dicotyledons","Fabaceae","species",158915,"Astragalus inflexus","unknown","","native"
"3863","Dicotyledons","Brassicaceae","species",159731,"Camelina rumelica","unknown","","exotic, naturalized"
"3864","Dicotyledons","Caryophyllaceae","species",160921,"Corrigiola litoralis","unknown","","exotic, naturalized"
"3865","Monocotyledons","Poaceae","species",162292,"Elymus wawawaiensis","unknown","","native"
"3866","Dicotyledons","Boraginaceae","species",163491,"Hackelia diffusa","unknown","","native"
"3867","Monocotyledons","Poaceae","species",164678,"Leymus racemosus","unknown","","exotic, not naturalized"
"3868","Dicotyledons","Boraginaceae","species",166947,"Plagiobothrys figuratus","unknown","","native"
"3869","Dicotyledons","Asteraceae","species",167712,"Rainiera stricta","unknown","","native"
"3870","Dicotyledons","Salicaceae","species",168341,"Salix monochroma","unknown","","native"
"3871","Dicotyledons","Lamiaceae","species",169309,"Stachys arvensis","unknown","","exotic, not naturalized"
"3872","","","hybrid",171203,"Viola × wittrockiana","unknown","",""
"3873","","","hybrid",181525,"Mentha × piperita","unknown","",""
"3874","","","species",243783,"Crocosmia paniculata","unknown","",""
"3875","Dicotyledons","Brassicaceae","species",359711,"Draba cyclomorpha","unknown","","native"
"3876","","","species",406068,"Solanum crispum","unknown","",""
"3877","","","species",570676,"Callianthe picta","unknown","",""
"3878","","","hybrid",912411,"Jacobaea × albescens","unknown","",""
"3879","","","hybrid",950339,"Eriocapitella × hybrida","unknown","",""
"3880","Monocotyledons","Asparagaceae","species",1196784,"Dipterostemon capitatus","unknown","","native"
"3881","","","species",1426019,"Brodiaea rosea","unknown","",""
"3882","","","species",1504115,"Bashania fargesii","unknown","",""
"3883","","","hybrid",1543498,"Aquilegia × miniana","unknown","",""
"3884","","","hybrid",1551959,"Quercus chrysolepis × vacciniifolia","unknown","",""
"3885","","","complex",1560974,"Tamarix chinensis","unknown","",""
"3886","Monocotyledons","Melanthiaceae","species",49463,"Trillium ovatum","unknown","","native"
"3887","","","species",53183,"Oxalis stricta","unknown","",""
"3888","Dicotyledons","Rosaceae","species",53445,"Rubus ursinus","unknown","","native"
"3889","Dicotyledons","Rosaceae","species",55837,"Prunus cerasifera","unknown","","exotic, naturalized"
"3890","Monocotyledons","Poaceae","species",57197,"Polypogon monspeliensis","unknown","","exotic, naturalized"
"3891","","","species",60362,"Geranium nodosum","unknown","",""
"3892","Monocotyledons","Liliaceae","species",60505,"Erythronium montanum","unknown","","native"
"3893","","","species",61526,"Luzula congesta","unknown","",""
"3894","Monocotyledons","Amaryllidaceae","species",62580,"Allium crenulatum","unknown","","native"
"3895","Monocotyledons","Amaryllidaceae","species",75371,"Allium vineale","unknown","","exotic, naturalized"
"3896","Dicotyledons","Fabaceae","species",75691,"Astragalus whitneyi","unknown","","native"
"3897","Monocotyledons","Cyperaceae","species",76745,"Dulichium arundinaceum","unknown","","native"
"3898","Dicotyledons","Polemoniaceae","species",77269,"Gilia inconspicua","unknown","","native"
"3899","Dicotyledons","Ranunculaceae","species",78822,"Ranunculus eschscholtzii","unknown","","native"
"3900","Dicotyledons","Grossulariaceae","species",78868,"Ribes velutinum","unknown","","native"
"3901","Dicotyledons","Asteraceae","species",79441,"Tripleurospermum inodorum","unknown","","exotic, naturalized"
"3902","","","species",82895,"Allium roseum","unknown","",""
"3903","Dicotyledons","Asteraceae","species",124526,"Grindelia integrifolia","unknown","","native"
"3904","Dicotyledons","Plantaginaceae","species",144305,"Penstemon fruticosus","unknown","","native"
"3905","Dicotyledons","Apiaceae","species",153436,"Tauschia stricklandii","unknown","","native"
"3906","Dicotyledons","Asteraceae","species",158119,"Agoseris elata","unknown","","native"
"3907","","","species",158835,"Astragalus arthurii","unknown","",""
"3908","Monocotyledons","Poaceae","species",159636,"Calamagrostis howellii","unknown","","native"
"3909","","","species",159833,"Cardamine corymbosa","unknown","",""
"3910","Dicotyledons","Orobanchaceae","species",160191,"Castilleja flava","unknown","","native"
"3911","Dicotyledons","Polygonaceae","species",162590,"Eriogonum chrysops","unknown","","native"
"3912","Dicotyledons","Polygonaceae","species",162652,"Eriogonum salicornioides","unknown","","native"
"3913","","","species",163075,"Frasera fastigiata","unknown","",""
"3914","","","species",166344,"Penstemon cyaneus","unknown","",""
"3915","Dicotyledons","Apiaceae","species",166503,"Perideridia erythrorhiza","unknown","","native"
"3916","Dicotyledons","Solanaceae","species",166805,"Physalis grisea","unknown","","exotic, not naturalized"
"3917","","","species",169652,"Thalia dealbata","unknown","",""
"3918","","","species",198916,"Callitriche hamulata","unknown","",""
"3919","Dicotyledons","Brassicaceae","species",204362,"Nasturtium microphyllum","unknown","","exotic, naturalized"
"3920","","","species",341141,"Cyclamen persicum","unknown","",""
"3921","Monocotyledons","Cyperaceae","species",400406,"Carex comans","unknown","","exotic, not naturalized"
"3922","","","species",406465,"Teucrium hircanicum","unknown","",""
"3923","","","species",491209,"Trifolium michelianum","unknown","",""
"3924","","","species",492190,"Allium schubertii","unknown","",""
"3925","","","species",495276,"Lomelosia stellata","unknown","",""
"3926","","","species",498114,"Primula jeffreyi","unknown","",""
"3927","Monocotyledons","Poaceae","species",505601,"Pleuropogon oregonus","unknown","","native"
"3928","","","species",633257,"Photinia serrulata","unknown","",""
"3929","Dicotyledons","Boraginaceae","species",770873,"Oreocarya propria","unknown","","native"
"3930","","","species",862316,"Hastingsia atropurpurea","unknown","",""
"3931","","","species",1154339,"Lotus hirsutus","unknown","",""
"3932","Dicotyledons","Geraniaceae","complex",1178020,"Geranium molle","unknown","","exotic, naturalized"
"3933","","","species",1363874,"Alchemilla australis","unknown","",""
"3934","","","species",1392355,"Viola pluviae","unknown","",""
"3935","Dicotyledons","Hydrophyllaceae","species",1468923,"Hesperochiron nanus","unknown","","native"
"3936","","","hybrid",1616165,"Grindelia integrifolia × nana","unknown","",""
"3937","","","species",1634964,"Pyrrocoma halophila","unknown","",""
"3938","Dicotyledons","Papaveraceae","species",48225,"Eschscholzia californica","unknown","","native"
"3939","Monocotyledons","Orchidaceae","species",49475,"Corallorhiza maculata","unknown","","native"
"3940","Monocotyledons","Poaceae","species",52702,"Bromus diandrus","unknown","","exotic, naturalized"
"3941","Dicotyledons","Apiaceae","species",52846,"Anthriscus caucalis","unknown","","exotic, naturalized"
"3942","Dicotyledons","Asteraceae","species",52990,"Carduus pycnocephalus","unknown","","exotic, naturalized"
"3943","Dicotyledons","Asteraceae","species",53143,"Madia sativa","unknown","","native"
"3944","Dicotyledons","Brassicaceae","species",53271,"Brassica rapa","unknown","","exotic, naturalized"
"3945","Dicotyledons","Rosaceae","species",53441,"Rosa gymnocarpa","unknown","","native"
"3946","","","species",54227,"Fagus sylvatica","unknown","",""
"3947","Dicotyledons","Fabaceae","species",54797,"Gleditsia triacanthos","unknown","","exotic, not naturalized"
"3948","Dicotyledons","Plantaginaceae","species",55749,"Veronica serpyllifolia","unknown","","native and exotic"
"3949","","","species",55775,"Erica cinerea","unknown","",""
"3950","Monocotyledons","Xanthorrhoeaceae","species",56035,"Kniphofia uvaria","unknown","","exotic, not naturalized"
"3951","","","species",56322,"Ranunculus montanus","unknown","",""
"3952","Dicotyledons","Fabaceae","species",57076,"Trifolium campestre","unknown","","exotic, naturalized"
"3953","Dicotyledons","Polygonaceae","species",57210,"Eriogonum vimineum","unknown","","native"
"3954","Dicotyledons","Valerianaceae","species",57287,"Plectritis macrocera","unknown","","native"
"3955","Dicotyledons","Brassicaceae","species",58088,"Thysanocarpus curvipes","unknown","","native"
"3956","Dicotyledons","Solanaceae","species",58336,"Nicotiana quadrivalvis","unknown","","native"
"3957","Dicotyledons","Brassicaceae","species",58784,"Streptanthus glandulosus","unknown","","native"
"3958","Dicotyledons","Ericaceae","species",59986,"Monotropa hypopitys","unknown","","native"
"3959","Dicotyledons","Fabaceae","species",60201,"Trifolium subterraneum","unknown","","exotic, naturalized"
"3960","Dicotyledons","Onagraceae","species",60220,"Ludwigia peploides","unknown","","exotic, naturalized"
"3961","Monocotyledons","Juncaceae","species",60261,"Juncus capitatus","unknown","","exotic, not naturalized"
"3962","Dicotyledons","Asteraceae","species",60978,"Solidago spathulata","unknown","","native"
"3963","Monocotyledons","Poaceae","species",61202,"Elymus trachycaulus","unknown","","native"
"3964","Dicotyledons","Caryophyllaceae","species",62696,"Silene douglasii","unknown","","native"
"3965","Dicotyledons","Juglandaceae","species",63935,"Juglans regia","unknown","","exotic, not naturalized"
"3966","","","species",75257,"Acaena pallida","unknown","",""
"3967","Dicotyledons","Ericaceae","species",75537,"Arctostaphylos patula","unknown","","native"
"3968","Dicotyledons","Cabombaceae","species",75921,"Cabomba caroliniana","unknown","","exotic, naturalized"
"3969","Dicotyledons","Asteraceae","species",75931,"Calendula officinalis","unknown","","exotic, not naturalized"
"3970","","","species",76220,"Cerastium diffusum","unknown","",""
"3971","Dicotyledons","Montiaceae","species",76387,"Claytonia megarhiza","unknown","","native"
"3972","Dicotyledons","Papaveraceae","species",76451,"Corydalis aurea","unknown","","native"
"3973","","","species",76609,"Datura ferox","unknown","",""
"3974","","","species",76907,"Erigeron canadensis","unknown","",""
"3975","","","species",77138,"Festuca microstachys","unknown","",""
"3976","Monocotyledons","Poaceae","species",77148,"Festuca trachyphylla","unknown","","exotic, naturalized"
"3977","Dicotyledons","Geraniaceae","species",77253,"Geranium columbinum","unknown","","exotic, naturalized"
"3978","","","species",78159,"Myrtus communis","unknown","",""
"3979","Dicotyledons","Fabaceae","species",78309,"Oxytropis borealis","unknown","","native"
"3980","","","species",78375,"Pelargonium capitatum","unknown","",""
"3981","Dicotyledons","Brassicaceae","species",78574,"Physaria kingii","unknown","","native"
"3982","Dicotyledons","Grossulariaceae","species",78854,"Ribes cereum","unknown","","native"
"3983","Dicotyledons","Rosaceae","species",78895,"Rubus ulmifolius","unknown","","exotic, naturalized"
"3984","Dicotyledons","Malvaceae","species",79085,"Sidalcea hickmanii","unknown","","native"
"3985","Dicotyledons","Caryophyllaceae","species",79117,"Silene pendula","unknown","","exotic, not naturalized"
"3986","","","species",79406,"Trifolium alexandrinum","unknown","",""
"3987","Dicotyledons","Valerianaceae","species",79478,"Valerianella carinata","unknown","","exotic, naturalized"
"3988","Dicotyledons","Plantaginaceae","species",79498,"Veronica triphyllos","unknown","","exotic, not naturalized"
"3989","","","species",83081,"Myosotis alpestris","unknown","",""
"3990","","","species",83445,"Diospyros lotus","unknown","",""
"3991","Dicotyledons","Fabaceae","species",84822,"Hedysarum boreale","unknown","","native"
